Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CO2,GUF,French Guiana,5.873675652,5.672804487,6.486623041,6.51478158,5.614983172,6.533279195,5.774993909,6.168266234,6.055656454,5.500806178,5.364594713,4.503942628,4.844084657,5.048466798,4.439599391,4.123827099,4.466556644,4.871901422,5.293531804,5.23844284,5.806272509,6.431026159,5.361947295,6.369894356,6.071554226,6.600063821,6.482082894,6.040651817,5.937727922,6.031228305,3.356325297,3.448973313,2.988649708,4.265799861,4.018105331,3.684840594,3.248812042,3.424923262,3.323949562,4.157889703,3.970604604,3.31107596,2.664075468,2.797582488,2.869928747,2.787191903,3.011815601,2.892597152,2.838483526,2.77621941,2.556575398,2.699154604
CO2,GUY,Guyana,2.134288939,2.108424653,2.115395786,2.423218149,2.116020871,2.470602319,2.476499576,2.453206902,2.290558556,2.168788294,2.275108221,2.271818109,1.850571861,1.66563645,1.813626582,1.873502533,1.79043357,1.780059647,1.863936136,1.660580379,1.58300888,1.545624837,1.45216607,1.449826404,1.869766902,2.018573094,2.081608866,2.273615865,2.314983037,2.308560798,2.212185679,2.193430101,2.166894718,2.161617161,2.233843891,1.984185813,1.78963757,2.15266923,2.155488677,2.189271558,2.359985937,2.448376404,2.660132559,2.609342824,2.706103108,2.700392524,3.178403495,3.174778737,3.300165186,3.61615188,3.397352257,3.648109062
CO2,HKG,Hong Kong,2.466148831,2.435718628,2.469256113,2.451363226,2.753840653,2.661995313,3.003308328,3.373210445,3.477778727,3.150435275,3.150507502,3.297041411,3.712448112,4.30588478,4.672444205,4.792601417,5.397083856,5.390039921,5.84289534,5.979985984,6.067004999,6.540410908,7.212842135,7.289688348,6.132747413,6.13490476,5.640998053,5.363327325,6.52650502,6.871294824,6.234705548,6.177931015,6.013840664,6.517067883,5.942867742,6.251468621,6.148311268,6.420032331,6.195476676,6.454521481,6.000106981,6.38191912,6.269480478,6.447509135,6.596672879,6.093846535,6.159893426,5.979874947,5.917920986,5.796143022,4.347203153,4.370229822
CO2,HND,Honduras,0.452542823,0.439672576,0.44473068,0.474962354,0.451950155,0.47212427,0.481596947,0.509114456,0.496206886,0.510100874,0.511243943,0.473849921,0.451130541,0.503810619,0.500331777,0.438042011,0.433223853,0.466375127,0.484976776,0.522512344,0.479151372,0.469807183,0.512820906,0.52309231,0.579349295,0.668100588,0.687920236,0.689435979,0.778036277,0.768899374,0.776035198,0.888584905,0.911302561,0.983511434,1.09174648,0.967534813,1.085346675,1.127768666,1.104075251,1.020364992,1.007778861,1.060089955,1.081964939,1.08691935,1.082376177,1.111013385,1.045672686,1.019671829,1.074539924,1.070289279,0.896402779,0.988030125
CO2,HRV,Croatia,5.28684686,5.184496676,5.248347495,5.602578313,5.782169034,5.734369557,5.687355613,5.737167222,5.937806223,6.506195169,5.943878105,5.737591168,5.80002543,6.199757856,5.827400325,5.989976354,6.430964915,5.89381695,6.344542792,6.479744052,5.268308146,3.852751481,3.539533232,3.671166919,3.580685322,3.714158582,3.722108033,4.156919148,4.451027475,4.501788887,4.429251097,4.693683452,4.932653662,5.27261045,5.332571306,5.399535511,5.499200381,5.885886871,5.613590524,5.118051409,4.956953583,4.847704659,4.48007131,4.412898385,4.260467965,4.355924666,4.453177444,4.604327906,4.388104397,4.466037841,4.175892933,4.397397585
CO2,HTI,Haiti,0.113888671,0.112910036,0.107784272,0.111472128,0.119297148,0.118489699,0.155403693,0.159177128,0.163264016,0.156704405,0.151595249,0.130175592,0.150620718,0.161898166,0.162944811,0.164642043,0.150611795,0.158583283,0.166792534,0.167825445,0.161489791,0.154651837,0.14131695,0.117361539,0.054703051,0.144868714,0.161490374,0.185307094,0.186325704,0.191424516,0.19910556,0.199589376,0.221671137,0.216603882,0.197143704,0.198277692,0.197594362,0.229086382,0.223471743,0.216061293,0.26022976,0.29055253,0.253522547,0.270149656,0.302688289,0.322382371,0.326058671,0.319255599,0.312819202,0.312212081,0.258304309,0.282111797
CO2,HUN,Hungary,6.416060631,6.555045293,6.74330643,7.189734723,7.362908613,7.47552879,7.820079963,8.137086871,8.786204278,8.631486795,8.543852414,8.434554156,8.466224521,8.152887361,8.345588336,8.329793284,8.219134256,8.366785572,7.921611777,7.777939439,6.955068856,6.604554136,5.953947112,6.023631092,6.004472856,5.939890388,6.062661424,5.956836138,5.952795757,6.004270259,5.712242853,5.868395732,5.793059263,6.067493682,5.906705565,5.952952454,5.933938346,5.821627359,5.7328259,5.13682176,5.231760863,5.156921667,4.799195584,4.526194046,4.55534349,4.849296357,4.934192932,5.222570396,5.24171477,5.274770742,5.134291162,5.287501623
CO2,IDN,Indonesia,0.271388779,0.267864469,0.309043359,0.340060254,0.370284487,0.375069672,0.393626361,0.523962721,0.601074215,0.631496802,0.614537394,0.633723678,0.624140404,0.603740723,0.603696596,0.644483588,0.696949914,0.701328076,0.736190919,0.754742955,0.890886615,0.944819151,0.970985588,1.04603036,1.093091033,1.199856719,1.254079048,1.355285376,1.346983584,1.405713565,1.404203403,1.481483667,1.492351237,1.605658966,1.611517644,1.594317264,1.672496954,1.720394991,1.677938938,1.720037207,1.801586895,2.029273298,2.030491511,1.868461539,1.985283865,1.987447207,1.937902587,2.05230909,2.259366789,2.402129695,2.17218578,2.19241382
CO2,IND,India,0.387474654,0.380627168,0.387356022,0.376465279,0.394043066,0.41052823,0.42908543,0.427331731,0.407595287,0.428417974,0.43581869,0.468452567,0.482194491,0.5014053,0.539931656,0.551342261,0.585530877,0.613761572,0.637214948,0.668070852,0.68957891,0.72689059,0.738011864,0.755882524,0.788488643,0.828387299,0.850896438,0.878019867,0.883225342,0.92732174,0.94474422,0.943385728,0.962759807,0.975673174,1.035379262,1.06213453,1.116270253,1.19755468,1.254557795,1.351533576,1.414378329,1.482224089,1.600284163,1.628927187,1.732764793,1.725288906,1.735942915,1.815115763,1.887902105,1.873017183,1.732461256,1.895474121
CO2,IRL,Ireland,7.14784371,7.893861297,7.662602334,7.401629927,7.866931362,7.280659612,7.339051828,7.706186061,7.52906472,8.70508005,8.265990996,8.115584279,7.957634875,7.787866245,7.749410269,8.171522886,8.423978281,8.869342629,8.631637444,8.925591435,9.205164729,9.327281103,9.250418736,9.301951112,9.566054995,9.699659562,9.973560912,10.21865144,10.73843524,11.0015901,11.51687769,11.90065537,11.4049167,11.10343811,10.98047937,11.24254527,11.14204226,10.72120708,10.35100275,9.089781425,8.916335675,8.08608959,8.126639131,7.880459373,7.826828634,8.163109521,8.43092723,8.134270415,8.064653714,7.592110399,6.735184206,7.10782627
CO2,IRN,Iran,2.788650644,2.914302926,3.163762827,3.663618863,3.781505859,3.713445616,4.167501762,4.239073928,4.019713571,3.60283815,2.957521349,2.823235624,3.317835618,3.60612795,3.415782968,3.496370589,3.134921237,3.189625751,3.103328031,3.206666061,3.642783395,3.932030037,4.140363692,4.069460848,4.591760453,4.600975758,4.723572674,4.846586432,4.737784631,5.132078486,5.33435567,5.461400805,5.629450736,5.870455631,6.222922656,6.644972048,7.092834042,7.461658132,7.552882444,7.75889489,7.715252329,7.747988319,7.738289325,7.902649609,8.108076662,7.930465483,8.007266492,8.194675335,8.268148168,8.087339238,8.265196214,8.431354259
CO2,IRQ,Iraq,2.338738534,2.650345177,2.554238779,2.710393282,2.827306103,3.135043396,3.815568506,3.389081977,3.614874282,4.342623149,3.794211272,2.567141648,2.650581962,2.8418594,3.120566805,3.509382636,3.848664715,3.746019685,3.941019227,4.301684623,3.968493264,3.038564208,4.108076498,5.269651502,5.610552588,5.399463475,4.829063249,5.627472755,4.241203305,3.240218818,3.761555234,4.144135618,3.807650215,3.233088933,3.429624756,3.227338782,3.062315772,2.760830371,3.103435914,3.227741102,3.61872519,3.648779864,4.054421999,4.219033921,3.937371002,3.796922793,3.980673802,4.212432209,4.315269163,4.49726577,3.994154834,4.173679259
CO2,ISL,Iceland,9.489496043,9.842831677,10.72567583,12.16225293,11.73413472,10.88348067,10.87405614,11.09300844,11.33472877,11.62473909,10.66372182,10.16216549,8.50919313,8.577306947,9.418648012,8.851827815,8.783901747,8.843192706,9.221835626,9.138159446,9.192625097,8.916787597,8.880422313,9.183535381,9.512014806,9.149600368,10.06015092,9.654274641,9.876146389,9.89609379,10.21769076,10.50130428,11.01483911,10.81967545,10.99997526,10.75781945,10.94651159,11.46824379,12.23126596,12.15733766,11.70486547,11.18391191,11.25943226,11.45403612,10.87170322,11.09347713,9.567373299,9.922064052,9.767801876,9.547067953,7.896999498,8.404638118
CO2,ISR,"Israel and Palestine, State of",5.255391698,5.108342833,5.212377249,5.390278412,5.362143569,5.471703144,5.323583109,5.41928222,5.63860149,5.624174956,5.476720279,5.596454662,5.816554603,5.906363326,6.022485428,6.333376894,6.789776351,7.301267292,7.599919859,7.729570363,7.849855432,7.748749687,8.009328255,8.467113791,8.749278819,9.052612397,9.368382358,9.429312611,9.31054869,9.357039583,9.887258111,9.697655849,10.05082726,10.15369405,9.949025216,9.429270546,9.685642203,9.794289066,9.604194697,9.263822455,9.732496781,9.440884759,10.12079421,8.771505271,8.34804819,8.453008359,8.258143396,8.157738418,7.51037662,7.529277061,6.875048632,6.739385167
CO2,ITA,"Italy, San Marino and the Holy See",5.930479255,6.14084306,6.416524176,6.778592979,6.798155739,6.451257628,6.90252157,6.70654093,6.817354845,7.078242384,7.10277525,6.88688183,6.723401989,6.630358923,6.723594999,6.709667978,6.718575552,7.063390327,7.160047026,7.477036851,7.534894148,7.508520383,7.461279765,7.34380168,7.231922282,7.668059817,7.583034075,7.648980255,7.837866711,7.956501515,7.992730502,7.962769381,8.059177869,8.348863749,8.494374033,8.468556936,8.338385751,8.178314209,7.894945517,7.000226394,7.147291486,6.993359268,6.645620191,6.105599887,5.802748058,5.979380895,5.915797691,5.858122316,5.778583038,5.64770661,4.995919454,5.414631447
CO2,JAM,Jamaica,4.298328646,4.227293514,4.146297337,4.35306624,4.437215225,3.677996947,3.225098676,3.485619227,3.524595496,3.351656066,3.187324974,3.103677536,2.601549679,2.588937144,2.377351943,2.090684873,1.979049033,2.032109159,2.121512492,2.695396982,3.106368771,3.06313773,3.358555638,3.387377958,3.385647018,3.469484645,3.583799084,3.631554623,3.788314657,3.854271482,3.847464866,3.843418259,3.798055715,3.886881544,3.881976782,3.873619458,4.457568613,4.402586809,3.530252426,2.859831548,2.722758316,2.680713947,2.461272358,2.616652929,2.515206053,2.467096438,2.647375539,2.520288097,2.999949978,2.907617185,2.482124075,2.768424663
CO2,JOR,Jordan,1.596669721,1.530836442,1.233616278,1.346587779,1.420441383,1.530755471,1.782144236,1.797579807,2.121164672,2.198037079,2.706665946,3.013433075,3.064208238,3.398460143,3.571177536,3.505429711,3.583059114,3.850290377,3.566838237,2.804448196,2.832866033,2.69104736,3.01873614,2.970912357,2.961636146,3.023168103,2.998930679,3.028853828,3.014336768,2.966475992,3.232360664,3.183795244,3.2595524,3.274410623,3.440337679,3.556262965,3.465669113,3.449675777,3.15914078,3.089527727,2.868422833,2.775888511,3.069926857,2.865384157,2.934249601,2.799948844,2.670284545,2.738333267,2.540655167,2.502260575,2.30296201,2.354339576
CO2,JPN,Japan,8.168511945,8.026615877,8.336811599,9.259571933,9.121130345,8.513766264,8.6875271,8.81756904,8.738721123,8.885845228,8.593715576,8.339453953,7.922517794,7.885250032,8.397128565,8.133304576,8.062971463,8.07793757,8.629298598,8.839238765,9.410480283,9.46508768,9.481141833,9.378716289,9.764127311,9.828356658,9.908024399,9.788374805,9.401720597,9.67879039,9.824308191,9.70002691,9.967235692,10.01796619,9.978070425,10.02085154,9.837756874,10.11343282,9.568485588,9.062643043,9.537328536,9.952229155,10.2539277,10.35197965,10.00609477,9.712331651,9.628928048,9.55035412,9.266078793,9.002903643,8.339450181,8.601217929
CO2,KAZ,Kazakhstan,11.97091393,11.76096377,12.42174984,13.10865386,13.60384994,14.57507566,14.27161575,14.41576191,15.66010508,15.83232899,16.59071929,15.89457639,14.94548626,14.36300722,13.75312452,13.25550899,12.77381557,13.26460027,13.64889164,13.4251279,15.22252932,15.89248196,16.24220095,13.94257638,12.67460994,11.3584425,10.09415493,8.90289676,9.257418425,8.547794065,8.728197634,8.564644145,9.484620057,10.44650035,11.15860018,11.75092046,12.97781069,13.55236404,15.85134356,13.9811286,14.85752787,15.65140556,15.22768537,15.92417077,13.05224578,11.27167001,11.77409564,12.33134009,12.3044094,11.9859812,11.33760703,11.14139098
CO2,KEN,Kenya,0.335095083,0.323442845,0.326206557,0.325570516,0.316940709,0.300893426,0.329050073,0.338949947,0.326665966,0.31084794,0.320641729,0.307089422,0.276807854,0.249012803,0.277540304,0.27484195,0.295975442,0.296957372,0.285207872,0.290910062,0.276726764,0.25749288,0.252681672,0.24076571,0.232757627,0.244055622,0.259597823,0.24354108,0.255271821,0.255092235,0.274109976,0.248747934,0.235985812,0.205456493,0.227120909,0.246104576,0.265567023,0.259247742,0.267186022,0.302812687,0.319452753,0.317902431,0.28939564,0.323493097,0.335230926,0.3723614,0.408852147,0.395155594,0.358412008,0.440120356,0.39462123,0.40945331
CO2,KGZ,Kyrgyzstan,5.016674171,4.911722929,5.100935468,5.25498709,5.383423721,5.61132069,5.642312381,5.690105668,6.390587663,6.421990815,6.648809177,6.307638553,5.891505982,5.48796084,5.138409789,4.897271008,4.765440157,5.051655041,5.119986786,5.051606283,5.421875912,4.823190904,3.138590701,2.291668224,1.489667863,1.045191188,1.284898196,1.250261978,1.299566556,1.024644893,0.989016258,0.833119762,1.031687935,1.150936704,1.14002759,1.083866316,1.075784264,1.285275717,1.467990436,1.30117419,1.213806588,1.425443888,1.834660679,1.696451829,1.718700334,1.78383159,1.668928843,1.611217384,1.887357207,1.678726841,1.544441589,1.689098343
CO2,KHM,Cambodia,0.030441179,0.030387305,0.031821332,0.038015513,0.04262696,0.036108193,0.036215294,0.039013917,0.037213081,0.040139799,0.043579322,0.04498664,0.047455047,0.051298646,0.049484026,0.052725346,0.044535647,0.049012111,0.051366757,0.048177026,0.047249796,0.049082992,0.047883251,0.045327705,0.046048421,0.140956547,0.151809791,0.157542599,0.171956973,0.16347535,0.164679552,0.176378504,0.177919437,0.188124316,0.18519276,0.203517222,0.223218967,0.270313031,0.295189382,0.345896131,0.360463571,0.368890689,0.38096862,0.378797986,0.460324575,0.549291591,0.672637243,0.74290061,0.823379413,0.980734579,0.986015328,1.000650531
CO2,KIR,Kiribati,0.370557337,0.364625625,0.382769658,0.453223776,0.547660491,0.446475515,0.433671684,0.45110874,0.441154072,0.467078763,0.495750343,0.484298754,0.471065597,0.45954212,0.204712101,0.221713722,0.194178208,0.251797454,0.247190383,0.232503552,0.230220078,0.230892826,0.227360237,0.219880203,0.228318713,0.216150275,0.218117518,0.227634241,0.231846325,0.221442924,0.421972039,0.363226189,0.518759851,0.525545607,0.538270014,0.688737136,0.721993981,0.616473493,0.702625424,0.619221709,0.604730126,0.56467464,0.53865378,0.53759932,0.520325555,0.526010731,0.543721826,0.598624598,0.589480592,0.598863205,0.592088141,0.606166308
CO2,KNA,Saint Kitts and Nevis,1.112378991,1.122060946,1.300999627,1.369290001,1.227393559,1.434936486,1.314104922,1.443138444,1.466723412,1.396487613,1.41725544,1.472046464,1.329791723,1.372349076,1.60529316,1.568945924,1.33510577,1.397970614,1.509917418,1.379083881,1.341498413,1.876360743,1.961193755,2.23233092,2.522118803,2.058228156,2.386223232,2.234627909,2.440245486,2.581178909,4.47976685,4.555694201,5.342617753,8.001224564,8.188809276,7.588398749,7.864414316,8.014359183,7.866526639,8.261040894,8.43843881,9.5639956,9.778895872,9.237363688,9.602275858,9.260690784,9.466603605,5.298020291,5.645111263,5.525632753,4.528280171,4.93731283
CO2,KOR,South Korea,1.951947287,1.934244998,1.953868102,2.35870844,2.436572115,2.595007207,2.851790873,3.194760966,3.322945354,3.720238154,3.731930036,3.846168505,3.782268496,4.054244068,4.503922271,4.657438922,4.794287479,4.881934539,5.457969835,5.676065875,6.315514587,6.831111433,7.192174814,7.795628972,8.313853826,8.942253789,9.42792128,9.838717933,8.375395476,9.048656944,10.21357405,10.42985082,10.27525027,10.30006468,10.6558001,10.60441832,10.69721597,10.88755118,11.06073856,11.18891623,12.08704146,12.65731496,12.66905451,12.55937746,12.40155344,12.72180623,13.01859471,13.12989097,13.17530149,12.66792344,11.75470258,12.13153523
CO2,KWT,Kuwait,51.32848424,50.79504369,48.34752666,40.7033508,31.20496098,25.14576439,24.23481701,22.49614745,24.45451504,26.52015633,23.56222467,21.24885238,21.69766321,22.38252863,21.76936779,23.44846262,23.89693822,24.26423336,27.78093168,31.54769563,15.42265134,18.93425462,14.03874619,19.20622522,24.38268425,24.92676472,24.19648242,24.24482877,25.13933884,25.42078408,26.49400126,27.19648351,27.97226548,29.05581651,30.37314883,33.04769227,32.75869104,30.40691061,30.73974256,29.5740524,28.79756601,28.10213262,26.66391702,25.83051303,24.07404924,24.00343949,23.95486595,23.20857444,22.90316065,22.75846294,21.17702665,22.49093916
CO2,LAO,Laos,0.107814806,0.10502429,0.108797397,0.126873539,0.151413237,0.123138598,0.119562909,0.124641775,0.122459263,0.12984306,0.137774371,0.055739391,0.049327127,0.05171435,0.041884709,0.048611504,0.050758211,0.055799725,0.054747849,0.057832129,0.059852203,0.069374588,0.070035079,0.069252802,0.074325412,0.076010484,0.08704055,0.100908802,0.108857366,0.1061369,0.176047682,0.190961213,0.210733489,0.215817384,0.222834049,0.22727481,0.293225422,0.304618649,0.349399054,0.429862192,0.474655929,0.494102183,0.520455779,0.607768382,0.667566978,1.340063629,2.348730302,2.806417727,2.853608755,2.748786214,2.820962444,2.830724914
CO2,LBN,Lebanon,2.343607405,2.326029596,2.478837482,2.983674963,2.970650342,2.606736399,2.420990035,2.098762817,2.541933292,2.86032382,2.887456132,2.912329474,2.129103926,2.257019756,2.292526178,2.662686068,2.810702254,2.879659192,2.224528664,2.233211527,2.211425371,2.693259222,2.821894745,3.929184941,4.211009474,4.783963303,4.905652883,5.351642108,5.277313851,5.367150051,4.728541136,4.915190367,4.673754673,4.450431729,4.320169921,4.164631972,3.979261172,3.652242167,4.450529377,5.159716952,4.763371053,4.574442479,4.768066904,4.376276588,4.457034751,4.594433913,4.636812353,4.814100725,4.51585411,4.572958762,4.148342777,4.325094157
CO2,LBR,Liberia,0.840133942,0.814588678,0.78843107,0.790367836,0.824738812,0.846869782,0.792537829,0.786454745,0.769675453,0.845328771,0.842007294,0.695470778,0.630145076,0.625935081,0.546794236,0.546698529,0.440043731,0.423134258,0.512526155,0.394948883,0.215828936,0.146169804,0.138272239,0.149654162,0.148794048,0.148694202,0.151552308,0.143243707,0.140650009,0.135700686,0.159758463,0.171294815,0.165675205,0.175376013,0.189110707,0.228887483,0.230369241,0.205787016,0.16602148,0.147778955,0.217837695,0.21756333,0.231644052,0.208995309,0.263846551,0.264966533,0.283052621,0.25205691,0.275673636,0.273638224,0.263544246,0.27589823
CO2,LBY,Libya,18.42975234,12.30701365,8.820053991,7.900426503,5.078663169,6.09928713,7.541532143,7.83497509,8.102068781,8.707803375,8.673061948,7.46706154,8.064175103,7.327688597,7.196053658,6.491652718,7.153189758,6.812147265,6.977629702,6.63782953,7.341169894,7.21109258,7.34933814,7.65671279,8.735431979,9.712739228,10.04017481,9.152884413,8.927381707,9.053627674,9.2011163,8.950362094,9.023213759,9.569697284,9.316997225,9.951804239,9.760790481,8.991134226,9.430343127,9.83851477,10.31137798,7.22451933,10.0249707,9.917969982,9.762564533,8.628440216,8.489680536,9.002107118,9.139291253,9.021872692,7.338827086,9.380094681
CO2,LCA,Saint Lucia,0.911995522,0.901474799,1.042925544,1.077492589,0.952908597,1.115955722,1.005792963,1.089088537,1.085604442,1.011209306,1.008524883,0.772100297,0.907931091,0.822555312,0.949079735,1.169950316,1.134491335,1.25351119,1.571170595,1.406230892,1.345457479,1.400811524,1.458868326,1.346887593,1.55306318,1.479116231,1.474563818,1.380445217,1.402729446,1.469795919,2.306761199,2.470728807,2.327023319,3.408082958,3.324214163,3.280639369,3.286844957,3.31945655,3.302107761,3.439719711,3.650451885,4.176967208,4.349817404,4.263159165,4.381049308,4.22680476,4.263900952,3.090909926,3.014863634,4.300414264,3.535241484,3.940755619
CO2,LKA,Sri Lanka,0.250647129,0.249547868,0.291824846,0.298572277,0.252405534,0.217919605,0.218812918,0.231596408,0.268706179,0.285614382,0.280617632,0.284689121,0.319226767,0.321255,0.277698731,0.249215391,0.243203082,0.274744705,0.260775502,0.244841369,0.245271529,0.253013775,0.311363244,0.301642345,0.343844242,0.342890077,0.479984173,0.476092727,0.489343318,0.537347711,0.61052979,0.601423587,0.624311101,0.669626087,0.686341414,0.744458502,0.663022393,0.721154004,0.681767539,0.651036469,0.684751343,0.801242699,0.869908947,0.748893504,0.900971812,1.04062877,1.108845495,1.17578721,1.097842274,1.213703162,1.163752111,1.128464633
CO2,LSO,Lesotho,0.087688322,0.085966453,0.083291451,0.084187251,0.088579155,0.091373317,0.085440095,0.085103495,0.082767676,0.090104156,0.092652497,0.083771985,0.077836943,0.07761217,0.074117637,0.080355522,0.089093999,0.111856127,0.070106765,0.093198314,0.081669059,0.095695955,0.082571417,0.078261977,0.083958097,0.084907467,0.086084968,0.087130924,0.084381479,0.085715305,0.213324488,0.213093984,0.217781316,0.218342139,0.229237722,0.228446389,0.227739539,0.290397033,0.234619725,0.270275562,0.275370437,0.261391167,0.271190299,0.268326125,0.271398803,0.262876634,0.278964554,0.309403082,0.296160634,0.299179712,0.272454331,0.277561877
CO2,LTU,Lithuania,6.423293918,6.378394614,6.726685097,7.171847133,7.589940848,8.187584508,8.447838999,8.67307611,8.910846776,9.143964907,9.425062803,9.472295658,9.417875134,9.376672761,9.456255161,9.416270328,9.421235433,9.39851682,9.301919101,9.117804575,9.5556741,10.07596737,5.738896395,4.474404411,4.357775926,4.204468959,4.361075037,4.248213255,4.510991919,3.81904624,3.371538481,3.611796269,3.669288514,3.700492669,3.909452839,4.221403452,4.346784452,4.825855855,4.89566176,4.137832646,4.466927111,4.615740467,4.734147729,4.428595047,4.436436337,4.579665425,4.567165362,4.733272511,4.786262183,4.897653976,4.752755231,4.867899784
CO2,LUX,Luxembourg,54.42215966,50.37691936,49.08605452,52.52197116,48.33487228,38.12816001,40.31211955,38.0673669,41.3592048,38.76559471,36.33911501,30.83817595,28.9579626,27.16306508,29.6861947,30.12525656,29.27189938,27.65490839,28.86782267,30.72993685,30.78066268,31.57946802,30.30591751,30.48010875,27.93185841,22.10805518,21.85042391,20.34706615,18.43426428,19.04503678,20.28182292,21.31456389,22.72155566,23.4803624,26.42006897,26.58564221,25.76759061,24.01092024,23.21692174,21.47392344,22.17380213,21.41284529,20.47869443,19.02480639,17.7303184,16.49471012,15.7787683,15.79486372,16.14900814,16.2516419,13.50773128,13.82394566
CO2,LVA,Latvia,5.792083856,5.749090503,6.131768642,6.445768924,6.511328019,7.09731901,6.96010378,7.265016935,7.273487505,7.646908976,7.644098191,8.002958111,7.937246643,7.996687037,7.898142598,7.853424679,8.003693449,7.916252171,7.94497023,7.777872805,7.668545072,7.000936613,5.590487312,4.753788277,4.237233973,3.77481998,3.854746929,3.687828723,3.596729085,3.375072859,3.175252591,3.35853052,3.37804473,3.519983733,3.567688329,3.660204948,3.928689744,4.161182548,4.017366995,3.708057076,4.306227591,4.046180046,3.989355669,3.922271868,3.865093165,3.929365321,3.89248833,3.913116372,4.301016909,4.22846631,3.665512373,3.846408959
CO2,MAC,Macao,1.264824168,1.251902032,1.331839479,1.605391088,1.981969091,1.662369426,1.655844243,1.763519932,1.761553323,1.887281482,2.006313751,1.883413582,1.91138702,2.518673634,2.345575238,2.04493293,2.427241526,2.866624156,2.690189189,2.657768142,2.724157771,2.632874141,2.680335309,2.812426546,3.083762069,2.883800032,3.321191837,3.560044188,3.869539142,3.886892609,3.719394845,3.77935138,3.981280364,3.96466842,4.506446116,4.361168993,4.225096605,3.669962006,3.119172476,3.4451477,3.236260054,3.164526192,3.165553547,3.05680322,3.361461552,4.351814141,4.202063083,4.8757052,3.840545026,4.011728398,3.987713565,4.014847597
CO2,MAR,Morocco,0.467995975,0.460870553,0.492632738,0.550998293,0.588572657,0.610259725,0.65404191,0.705143839,0.736486129,0.779123536,0.7836765,0.770242477,0.785313196,0.806700952,0.795873148,0.810361748,0.814635169,0.81772786,0.844625841,0.895317845,0.902510925,0.929424026,0.978186892,0.989351653,1.054401253,1.080626423,1.052944734,1.093659969,1.106314463,1.15018826,1.161249162,1.265671044,1.293916122,1.273496787,1.385932172,1.45614085,1.475504092,1.479073581,1.552636927,1.529713513,1.605279656,1.712291656,1.755350643,1.729337021,1.740068318,1.764032064,1.741028211,1.80660602,1.834786452,1.976690163,1.818851149,1.972586681
CO2,MDA,Moldova,4.644018243,4.586823259,4.821122903,5.273635433,5.678065413,5.82056022,6.480360735,6.410408479,6.747627827,6.766707389,7.005750611,6.518945775,6.667076204,6.758472345,6.785121314,6.746497368,6.976744967,7.302066062,7.211500358,7.149798792,7.323193343,5.892467011,4.678051967,3.968589422,3.236715419,2.814748191,2.437949204,2.232371373,2.033450465,1.73738504,1.623862725,1.70184903,1.739840012,1.873590166,1.890628118,1.99182348,1.942592552,1.927477914,1.913819926,1.88858638,2.07525003,2.088488855,2.046082964,1.805421518,1.950936216,2.016981468,2.044384914,2.022753344,2.153087376,2.247569851,2.224178368,2.384440344
CO2,MDG,Madagascar,0.116618513,0.113718278,0.108533444,0.109091048,0.113238212,0.116032662,0.110377188,0.108471765,0.105685687,0.114403959,0.117343162,0.093198658,0.075885513,0.096560328,0.090722205,0.094154916,0.067537575,0.119563487,0.115298782,0.07651993,0.06983977,0.08408016,0.081025524,0.07953482,0.081759218,0.08306966,0.084461191,0.089812264,0.079937757,0.077211797,0.124109754,0.122506139,0.087722131,0.114345474,0.124051671,0.120082295,0.114512782,0.117141192,0.119183921,0.102004141,0.121449701,0.145049067,0.184757687,0.199928716,0.185060428,0.18643888,0.187271774,0.186217314,0.172910766,0.198736423,0.178963341,0.186440898
CO2,MDV,Maldives,0.085997104,0.083711256,0.086326249,0.099652043,0.117411735,0.095158246,0.0914003,0.093813371,0.090876494,0.094700409,0.098652534,0.09471095,0.090410992,0.086561868,0.280907172,0.299457943,0.289608721,0.318089105,0.376029331,0.351401436,0.417714535,0.410043822,0.402627729,0.447458216,0.958804351,1.216893847,1.230219498,1.107300733,1.238954561,1.179653616,2.439636688,2.04931461,2.382578909,1.983493549,2.483467296,2.205869761,2.616205477,2.503426921,2.779236904,2.963577258,2.923784981,3.146709433,3.820704257,3.939138018,5.061113888,3.58297514,3.696611691,3.698041527,4.130290517,4.685992865,4.636441093,4.744874214
CO2,MEX,Mexico,2.333119914,2.268992879,2.415964473,2.516444189,2.69343506,2.75170895,2.853666913,2.871847407,3.129628649,3.231848994,3.491209109,3.668138138,3.831435115,3.537791814,3.517159955,3.562798491,3.436460344,3.513677979,3.430170897,3.522875321,3.409613154,3.546800913,3.521361425,3.540624227,3.750948645,3.473523094,3.580808499,3.71942238,3.888455008,3.722981231,3.912389452,3.840003504,3.850615802,3.994531802,4.034883021,4.138038367,4.228064796,4.224752686,4.169296122,4.018196793,4.086076851,4.107784625,4.208467668,4.045300562,3.886209947,3.904037398,3.911072776,3.880550582,3.706430407,3.638414388,2.996381759,3.090084051
